latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-19.34168,124.11926,327.84,1.38,1.16,2023-10-07,117,Terra,MODIS,64,6.1NRT,305.75,20.86,D
-19.33949,124.10631,351.66,1.39,1.17,2023-10-07,117,Terra,MODIS,95,6.1NRT,307.96,85.15,D
-19.33729,124.09335,326.58,1.39,1.17,2023-10-07,117,Terra,MODIS,57,6.1NRT,306.52,18.31,D
-19.33372,124.11404,348.09,1.39,1.17,2023-10-07,117,Terra,MODIS,93,6.1NRT,308.72,70,D
-19.33134,124.12115,324.13,1.38,1.16,2023-10-07,117,Terra,MODIS,57,6.1NRT,307.21,14.48,D
-19.32914,124.10821,325.55,1.39,1.17,2023-10-07,117,Terra,MODIS,66,6.1NRT,309.38,17.1,D
-19.25097,124.12929,327.55,1.39,1.17,2023-10-07,117,Terra,MODIS,68,6.1NRT,309.72,17.21,D
-19.24504,124.13639,328.28,1.39,1.17,2023-10-07,117,Terra,MODIS,71,6.1NRT,307.56,20.29,D
-19.24293,124.12346,349.48,1.39,1.17,2023-10-07,117,Terra,MODIS,94,6.1NRT,309.75,76.95,D
-19.24062,124.13113,333.22,1.39,1.17,2023-10-07,117,Terra,MODIS,80,6.1NRT,308.05,29.25,D
-19.23842,124.11822,332.87,1.39,1.17,2023-10-07,117,Terra,MODIS,79,6.1NRT,307.4,28.55,D
-19.18291,125.08439,325.62,1.22,1.1,2023-10-07,117,Terra,MODIS,52,6.1NRT,306.24,12.08,D
-19.18108,125.07299,350.07,1.22,1.1,2023-10-07,117,Terra,MODIS,94,6.1NRT,306.08,63.45,D
-19.17924,125.06155,356.99,1.22,1.1,2023-10-07,117,Terra,MODIS,98,6.1NRT,307.98,85.69,D
-19.17498,125.09747,358.25,1.22,1.1,2023-10-07,117,Terra,MODIS,99,6.1NRT,309.84,90.2,D
-19.17315,125.08606,367.57,1.22,1.1,2023-10-07,117,Terra,MODIS,100,6.1NRT,312.02,124.43,D
-19.17217,129.25674,327.03,1.04,1.02,2023-10-07,117,Terra,MODIS,62,6.1NRT,307.24,13.17,D
-19.17186,125.0156,336.26,1.23,1.1,2023-10-07,117,Terra,MODIS,84,6.1NRT,303.98,34.78,D
-19.17131,125.07465,356.1,1.22,1.1,2023-10-07,117,Terra,MODIS,98,6.1NRT,310.51,80.91,D
-19.17,125.00407,353.65,1.23,1.1,2023-10-07,117,Terra,MODIS,96,6.1NRT,304.25,81.21,D
-19.16946,125.06323,327.4,1.22,1.1,2023-10-07,117,Terra,MODIS,19,6.1NRT,307.63,14.11,D
-19.16814,124.99254,319.55,1.24,1.1,2023-10-07,117,Terra,MODIS,31,6.1NRT,299.96,9.93,D
-19.16707,125.11055,328.62,1.22,1.1,2023-10-07,117,Terra,MODIS,76,6.1NRT,307.11,17.15,D
-19.16578,125.04037,331.24,1.23,1.1,2023-10-07,117,Terra,MODIS,49,6.1NRT,306.06,22.51,D
-19.16522,125.09916,332.52,1.22,1.1,2023-10-07,117,Terra,MODIS,80,6.1NRT,309.9,24.14,D
-19.16445,129.26782,322.3,1.04,1.02,2023-10-07,117,Terra,MODIS,23,6.1NRT,305.4,8.29,D
-19.16392,125.02886,349.36,1.23,1.1,2023-10-07,117,Terra,MODIS,94,6.1NRT,308.14,65.27,D
-19.1631,129.2581,325.96,1.04,1.02,2023-10-07,117,Terra,MODIS,53,6.1NRT,307.57,12.35,D
-19.16205,125.01733,342.28,1.23,1.1,2023-10-07,117,Terra,MODIS,89,6.1NRT,307.42,48.81,D
-19.15784,125.05354,338.67,1.23,1.1,2023-10-07,117,Terra,MODIS,72,6.1NRT,307.05,35.06,D
-19.15599,125.04211,341.11,1.23,1.1,2023-10-07,117,Terra,MODIS,79,6.1NRT,306.78,41.64,D
-19.15403,129.25945,327.13,1.04,1.02,2023-10-07,117,Terra,MODIS,24,6.1NRT,306.93,13.43,D
-19.15268,129.24974,337.15,1.04,1.02,2023-10-07,117,Terra,MODIS,82,6.1NRT,306.56,26.68,D
-19.15225,125.01908,328.62,1.23,1.1,2023-10-07,117,Terra,MODIS,54,6.1NRT,304.75,21.89,D
-19.15038,125.00755,327.42,1.23,1.1,2023-10-07,117,Terra,MODIS,53,6.1NRT,302.3,21.11,D
-19.14806,125.05525,337,1.23,1.1,2023-10-07,117,Terra,MODIS,73,6.1NRT,305.59,34.35,D
-19.13186,129.23305,320.63,1.04,1.02,2023-10-07,117,Terra,MODIS,65,6.1NRT,304.99,8.46,D
-19.04018,125.02169,321.61,1.24,1.1,2023-10-07,117,Terra,MODIS,51,6.1NRT,303.66,11.74,D
-19.03036,125.02341,327.48,1.24,1.1,2023-10-07,117,Terra,MODIS,44,6.1NRT,305.9,19.08,D
-19.02847,125.01189,325.95,1.24,1.11,2023-10-07,117,Terra,MODIS,36,6.1NRT,305,16.28,D
-19.01865,125.01361,333.73,1.24,1.11,2023-10-07,117,Terra,MODIS,82,6.1NRT,306.28,31.02,D
-19.01814,125.01979,326.26,1.24,1.11,2023-10-07,117,Terra,MODIS,72,6.1NRT,305.53,18.41,D
-19.0163,125.00822,328.34,1.24,1.11,2023-10-07,117,Terra,MODIS,75,6.1NRT,305.53,22.13,D
-19.00008,124.46178,327.99,1.33,1.14,2023-10-07,117,Terra,MODIS,74,6.1NRT,308.27,14.57,D
-18.98511,129.16875,323.2,1.03,1.01,2023-10-07,117,Terra,MODIS,63,6.1NRT,304.46,9.81,D
-18.98376,129.1591,373.68,1.03,1.01,2023-10-07,117,Terra,MODIS,100,6.1NRT,308.63,121.91,D
-18.97607,129.17009,327.99,1.03,1.01,2023-10-07,117,Terra,MODIS,74,6.1NRT,305.51,15.46,D
-18.94629,129.15492,333.98,1.03,1.01,2023-10-07,117,Terra,MODIS,83,6.1NRT,306.01,22.91,D
-18.92823,129.15765,332.87,1.03,1.01,2023-10-07,117,Terra,MODIS,82,6.1NRT,307.13,22.46,D
-18.92372,128.47357,339.25,1,1,2023-10-07,117,Terra,MODIS,88,6.1NRT,302.7,32.53,D
-18.9192,129.15901,331.46,1.03,1.01,2023-10-07,117,Terra,MODIS,81,6.1NRT,305.81,21.1,D
-18.91882,128.50311,321.98,1,1,2023-10-07,117,Terra,MODIS,68,6.1NRT,303.7,9.03,D
-18.91786,129.1494,330.46,1.03,1.01,2023-10-07,117,Terra,MODIS,80,6.1NRT,307.16,19.2,D
-18.91748,128.49373,337.84,1,1,2023-10-07,117,Terra,MODIS,87,6.1NRT,305.28,29.67,D
-18.91614,128.48433,360.48,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,307.3,77.29,D
-18.9148,128.47495,368.21,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,306.13,101.41,D
-18.91372,128.85745,324.54,1.01,1.01,2023-10-07,117,Terra,MODIS,73,6.1NRT,306.34,11.8,D
-18.91238,128.84798,320.78,1.01,1.01,2023-10-07,117,Terra,MODIS,65,6.1NRT,306.07,7.37,D
-18.9092,128.56873,320.01,1.01,1,2023-10-07,117,Terra,MODIS,61,6.1NRT,302.43,7.51,D
-18.90785,128.55933,331.51,1.01,1,2023-10-07,117,Terra,MODIS,81,6.1NRT,304.9,20.1,D
-18.89537,128.5997,317.27,1.01,1,2023-10-07,117,Terra,MODIS,22,6.1NRT,301.8,5.6,D
-18.88897,128.4279,352.93,1,1,2023-10-07,117,Terra,MODIS,96,6.1NRT,304.54,57.34,D
-18.88762,128.41853,366.72,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,306.98,94.42,D
-18.88627,128.40915,348.99,1,1,2023-10-07,117,Terra,MODIS,94,6.1NRT,302.59,48.83,D
-18.8814,128.43864,333.98,1,1,2023-10-07,117,Terra,MODIS,83,6.1NRT,304.61,22.52,D
-18.87952,128.36234,344.48,1,1,2023-10-07,117,Terra,MODIS,91,6.1NRT,302.17,40.53,D
-18.87817,128.35297,349.16,1,1,2023-10-07,117,Terra,MODIS,94,6.1NRT,301.45,49.72,D
-18.87682,128.3436,346.26,1,1,2023-10-07,117,Terra,MODIS,92,6.1NRT,300.31,44.35,D
-18.876,128.40117,337.8,1,1,2023-10-07,117,Terra,MODIS,87,6.1NRT,304.49,28.65,D
-18.87546,128.33423,370.61,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,302.05,108.83,D
-18.87465,128.3918,371.29,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,308.47,109.45,D
-18.87411,128.32487,389.97,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,306.22,188.34,D
-18.87347,128.57422,322.13,1.01,1,2023-10-07,117,Terra,MODIS,68,6.1NRT,304.7,8.92,D
-18.87331,128.38245,345.68,1,1,2023-10-07,117,Terra,MODIS,92,6.1NRT,307.39,41.83,D
-18.87276,128.31552,403.3,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,305.81,264.72,D
-18.87248,128.44002,338.33,1,1,2023-10-07,117,Terra,MODIS,85,6.1NRT,303.95,27.07,D
-18.87213,128.56482,323.19,1.01,1,2023-10-07,117,Terra,MODIS,69,6.1NRT,305.34,9.35,D
-18.87196,128.37308,340.58,1,1,2023-10-07,117,Terra,MODIS,89,6.1NRT,306.12,32.45,D
-18.87141,128.30617,324.13,1,1,2023-10-07,117,Terra,MODIS,56,6.1NRT,298.05,13,D
-18.87113,128.43065,333.85,1,1,2023-10-07,117,Terra,MODIS,54,6.1NRT,303.65,19.77,D
-18.87061,128.36371,354.26,1,1,2023-10-07,117,Terra,MODIS,97,6.1NRT,307.61,59.85,D
-18.87006,128.29681,355.26,1,1,2023-10-07,117,Terra,MODIS,97,6.1NRT,299.34,66.28,D
-18.86926,128.35435,343.01,1,1,2023-10-07,117,Terra,MODIS,90,6.1NRT,306.52,36.09,D
-18.86871,128.28746,338.96,1,1,2023-10-07,117,Terra,MODIS,87,6.1NRT,299.15,33.75,D
-18.86844,128.41191,331.78,1,1,2023-10-07,117,Terra,MODIS,70,6.1NRT,303.83,18.37,D
-18.8679,128.34499,325.56,1,1,2023-10-07,117,Terra,MODIS,53,6.1NRT,302.53,10.71,D
-18.86709,128.40256,321.76,1,1,2023-10-07,117,Terra,MODIS,53,6.1NRT,303.94,7.87,D
-18.86655,128.33563,370.05,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,305.65,104.35,D
-18.86574,128.39319,321.91,1,1,2023-10-07,117,Terra,MODIS,65,6.1NRT,306.01,8.2,D
-18.8652,128.32626,408.56,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,315.68,296.1,D
-18.86385,128.31691,375.64,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,306.63,124.46,D
-18.8625,128.30756,345.86,1,1,2023-10-07,117,Terra,MODIS,92,6.1NRT,302.06,42.73,D
-18.86115,128.2982,334.77,1,1,2023-10-07,117,Terra,MODIS,81,6.1NRT,303.42,25.75,D
-18.86034,128.35574,329.81,1,1,2023-10-07,117,Terra,MODIS,79,6.1NRT,305.12,15.97,D
-18.85899,128.34637,357.67,1,1,2023-10-07,117,Terra,MODIS,98,6.1NRT,305.94,67.08,D
-18.85764,128.33702,363.1,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,308.09,82.21,D
-18.85514,128.50981,324.4,1,1,2023-10-07,117,Terra,MODIS,60,6.1NRT,304.98,10.76,D
-18.85472,128.63478,327.03,1.01,1,2023-10-07,117,Terra,MODIS,76,6.1NRT,305.53,13.99,D
-18.85379,128.50041,328,1,1,2023-10-07,117,Terra,MODIS,76,6.1NRT,304.2,14.85,D
-18.85338,128.62537,337.23,1.01,1,2023-10-07,117,Terra,MODIS,86,6.1NRT,305.59,28.4,D
-18.85245,128.49104,332.83,1,1,2023-10-07,117,Terra,MODIS,82,6.1NRT,304.48,21.35,D
-18.85158,128.54877,324.89,1,1,2023-10-07,117,Terra,MODIS,63,6.1NRT,306.1,11.31,D
-18.8511,128.48166,321.81,1,1,2023-10-07,117,Terra,MODIS,49,6.1NRT,303.19,8.58,D
-18.85024,128.53937,366.84,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,307.55,95.85,D
-18.8489,128.52995,326.23,1,1,2023-10-07,117,Terra,MODIS,31,6.1NRT,302.92,12.07,D
-18.84621,128.5112,323.05,1,1,2023-10-07,117,Terra,MODIS,48,6.1NRT,303.44,10.13,D
-18.84573,128.44417,332.83,1,1,2023-10-07,117,Terra,MODIS,82,6.1NRT,304.65,20.91,D
-18.84438,128.4348,325.16,1,1,2023-10-07,117,Terra,MODIS,33,6.1NRT,304.36,11.62,D
-18.84352,128.68462,321.63,1.01,1,2023-10-07,117,Terra,MODIS,57,6.1NRT,306.53,7.19,D
-18.84265,128.55011,327.14,1,1,2023-10-07,117,Terra,MODIS,75,6.1NRT,303.92,14.19,D
-18.84254,123.90205,329.2,1.46,1.19,2023-10-07,117,Terra,MODIS,76,6.1NRT,306.63,25.54,D
-18.84169,128.41606,321.38,1,1,2023-10-07,117,Terra,MODIS,54,6.1NRT,303.07,8.37,D
-18.84131,128.54074,361.65,1,1,2023-10-07,117,Terra,MODIS,100,6.1NRT,307.38,80.54,D
-18.84034,128.40669,325.92,1,1,2023-10-07,117,Terra,MODIS,74,6.1NRT,303.85,12.83,D
-18.84021,123.88844,324.5,1.46,1.19,2023-10-07,117,Terra,MODIS,53,6.1NRT,306.3,14.54,D
-18.83991,129.1181,327.91,1.03,1.01,2023-10-07,117,Terra,MODIS,77,6.1NRT,306.89,16,D
-18.83846,123.90893,347.5,1.46,1.19,2023-10-07,117,Terra,MODIS,93,6.1NRT,307.44,73.62,D
-18.83815,128.45493,337.76,1,1,2023-10-07,117,Terra,MODIS,87,6.1NRT,305.08,29.26,D
-18.83681,128.44556,341.07,1,1,2023-10-07,117,Terra,MODIS,89,6.1NRT,305.97,34.45,D
-18.83622,123.8953,341.7,1.46,1.19,2023-10-07,117,Terra,MODIS,89,6.1NRT,307.89,53.95,D
-18.83546,128.43619,335.46,1,1,2023-10-07,117,Terra,MODIS,85,6.1NRT,304.51,25.91,D
-18.83428,123.91753,329.48,1.45,1.19,2023-10-07,117,Terra,MODIS,50,6.1NRT,306.66,23.44,D
-18.83412,128.4268,332.52,1,1,2023-10-07,117,Terra,MODIS,82,6.1NRT,303.48,21.94,D
-18.8332,123.84747,337.38,1.47,1.2,2023-10-07,117,Terra,MODIS,85,6.1NRT,307.24,45.63,D
-18.83277,128.41743,328.06,1,1,2023-10-07,117,Terra,MODIS,76,6.1NRT,302.97,16.14,D
-18.83195,123.90396,344.48,1.46,1.19,2023-10-07,117,Terra,MODIS,91,6.1NRT,309.26,63.4,D
-18.83143,128.40808,332.31,1,1,2023-10-07,117,Terra,MODIS,82,6.1NRT,303.83,21.14,D
-18.83089,129.11946,327.64,1.03,1.01,2023-10-07,117,Terra,MODIS,77,6.1NRT,305.16,15.65,D
-18.83008,128.39871,344.13,1,1,2023-10-07,117,Terra,MODIS,91,6.1NRT,305.97,40.35,D
-18.82956,128.33182,339.98,1,1,2023-10-07,117,Terra,MODIS,88,6.1NRT,305.3,30.62,D
-18.82955,129.10988,337.5,1.03,1.01,2023-10-07,117,Terra,MODIS,86,6.1NRT,307.51,28.7,D
-18.82946,123.85423,333.26,1.47,1.2,2023-10-07,117,Terra,MODIS,81,6.1NRT,307.61,34.68,D
-18.82874,128.38936,323.91,1,1,2023-10-07,117,Terra,MODIS,71,6.1NRT,305.47,11.41,D
-18.82822,129.1003,333.22,1.02,1.01,2023-10-07,117,Terra,MODIS,83,6.1NRT,307.61,21.54,D
-18.82821,128.32245,350.84,1,1,2023-10-07,117,Terra,MODIS,95,6.1NRT,305.08,52.52,D
-18.82788,123.91084,334.31,1.46,1.19,2023-10-07,117,Terra,MODIS,75,6.1NRT,308.42,32.62,D
-18.82739,128.37999,339.73,1,1,2023-10-07,117,Terra,MODIS,88,6.1NRT,306.75,31.93,D
-18.82721,123.84057,326.84,1.47,1.2,2023-10-07,117,Terra,MODIS,70,6.1NRT,306.13,20.03,D
-18.82686,128.3131,321.18,1,1,2023-10-07,117,Terra,MODIS,51,6.1NRT,302.15,9.22,D
-18.82604,128.37064,335.46,1,1,2023-10-07,117,Terra,MODIS,85,6.1NRT,305.18,24.47,D
-18.82551,128.30374,320.28,1,1,2023-10-07,117,Terra,MODIS,50,6.1NRT,300.66,9.23,D
-18.82491,123.86298,328.08,1.46,1.2,2023-10-07,117,Terra,MODIS,51,6.1NRT,307.49,20.35,D
-18.82469,128.36127,323.67,1,1,2023-10-07,117,Terra,MODIS,62,6.1NRT,303.94,9.8,D
-18.82335,128.35191,323.34,1,1,2023-10-07,117,Terra,MODIS,70,6.1NRT,304.05,10.05,D
-18.82257,123.84934,336.92,1.47,1.2,2023-10-07,117,Terra,MODIS,85,6.1NRT,308.14,43.96,D
-18.822,128.34256,324.64,1,1,2023-10-07,117,Terra,MODIS,61,6.1NRT,304.5,11.03,D
-18.82065,128.33319,346.3,1,1,2023-10-07,117,Terra,MODIS,92,6.1NRT,305.4,43.64,D
-18.82022,123.83572,321.76,1.47,1.2,2023-10-07,117,Terra,MODIS,46,6.1NRT,305.88,10.87,D
-18.81953,123.92627,338.59,1.45,1.19,2023-10-07,117,Terra,MODIS,86,6.1NRT,307.87,44.51,D
-18.81883,123.85612,335.09,1.47,1.2,2023-10-07,117,Terra,MODIS,83,6.1NRT,308.2,37.59,D
-18.81657,123.84248,328.26,1.47,1.2,2023-10-07,117,Terra,MODIS,75,6.1NRT,306.72,22.07,D
-18.81346,123.95518,339.11,1.45,1.19,2023-10-07,117,Terra,MODIS,87,6.1NRT,307.4,46.05,D
-18.81121,123.94171,328.57,1.45,1.19,2023-10-07,117,Terra,MODIS,62,6.1NRT,306.86,18.9,D
-18.79181,129.10248,325.57,1.02,1.01,2023-10-07,117,Terra,MODIS,74,6.1NRT,306.9,12.97,D
-18.76934,129.00832,325.48,1.02,1.01,2023-10-07,117,Terra,MODIS,65,6.1NRT,306.24,11.86,D
-18.768,128.99879,327.97,1.02,1.01,2023-10-07,117,Terra,MODIS,74,6.1NRT,307.7,14,D
-18.75905,128.80643,326.26,1.01,1.01,2023-10-07,117,Terra,MODIS,75,6.1NRT,306.17,12.04,D
-18.75771,128.797,338.67,1.01,1.01,2023-10-07,117,Terra,MODIS,87,6.1NRT,308.06,30.04,D
-18.75755,124.10929,348.56,1.42,1.18,2023-10-07,117,Terra,MODIS,93,6.1NRT,308.59,73.88,D
-18.75636,128.78755,319.83,1.01,1.01,2023-10-07,117,Terra,MODIS,54,6.1NRT,306.05,6.41,D
-18.75547,128.8456,325.37,1.01,1.01,2023-10-07,117,Terra,MODIS,74,6.1NRT,306.47,11.27,D
-18.75537,124.09605,338.33,1.42,1.18,2023-10-07,117,Terra,MODIS,86,6.1NRT,307.79,43.22,D
-18.75412,128.83614,324.44,1.01,1.01,2023-10-07,117,Terra,MODIS,73,6.1NRT,306.69,10.1,D
-18.75002,129.00153,334.35,1.02,1.01,2023-10-07,117,Terra,MODIS,84,6.1NRT,308.03,22.13,D
-18.74868,128.992,324.59,1.02,1.01,2023-10-07,117,Terra,MODIS,37,6.1NRT,308.03,8.61,D
-18.73969,128.99336,322.25,1.02,1.01,2023-10-07,117,Terra,MODIS,39,6.1NRT,306.7,6.91,D
-18.7326,128.8781,324.75,1.01,1.01,2023-10-07,117,Terra,MODIS,73,6.1NRT,306.38,11.11,D
-18.72937,128.98521,335.42,1.02,1.01,2023-10-07,117,Terra,MODIS,85,6.1NRT,308.59,22.86,D
-18.72803,128.97571,336.69,1.02,1.01,2023-10-07,117,Terra,MODIS,86,6.1NRT,308.92,24.63,D
-18.72514,124.23653,324.22,1.39,1.17,2023-10-07,117,Terra,MODIS,46,6.1NRT,308.51,10.13,D
-18.72177,124.0885,337.19,1.42,1.18,2023-10-07,117,Terra,MODIS,85,6.1NRT,307.4,40.23,D
-18.71637,124.18442,327.97,1.4,1.17,2023-10-07,117,Terra,MODIS,72,6.1NRT,308.93,17.78,D
-18.71416,124.17133,338.81,1.4,1.17,2023-10-07,117,Terra,MODIS,86,6.1NRT,310.62,42.43,D
-18.71406,129.00694,329.44,1.02,1.01,2023-10-07,117,Terra,MODIS,78,6.1NRT,306.62,16.8,D
-18.71195,124.15822,339.03,1.41,1.17,2023-10-07,117,Terra,MODIS,87,6.1NRT,310.09,39.43,D
-18.7113,124.09042,362.07,1.42,1.18,2023-10-07,117,Terra,MODIS,100,6.1NRT,312.17,127.04,D
-18.7064,129.01782,323.76,1.02,1.01,2023-10-07,117,Terra,MODIS,64,6.1NRT,306.32,10.9,D
-18.70529,124.11875,332.66,1.42,1.18,2023-10-07,117,Terra,MODIS,18,6.1NRT,309.09,20.33,D
-18.70306,124.10554,335.34,1.42,1.18,2023-10-07,117,Terra,MODIS,60,6.1NRT,308.72,28.1,D
-18.70082,124.09229,335.74,1.42,1.18,2023-10-07,117,Terra,MODIS,64,6.1NRT,307.81,33.73,D
-18.6993,124.14695,346.11,1.41,1.18,2023-10-07,117,Terra,MODIS,92,6.1NRT,310.37,59.81,D
-18.694,124.15409,344.16,1.41,1.18,2023-10-07,117,Terra,MODIS,89,6.1NRT,309.64,55.1,D
-18.69185,124.14092,336.26,1.41,1.18,2023-10-07,117,Terra,MODIS,42,6.1NRT,310.03,29.95,D
-18.68212,128.58734,317.24,1,1,2023-10-07,117,Terra,MODIS,55,6.1NRT,303.36,5.58,D
-18.68141,124.14279,337.76,1.41,1.18,2023-10-07,117,Terra,MODIS,71,6.1NRT,308.54,39.16,D
-18.67711,128.80928,321.08,1.01,1.01,2023-10-07,117,Terra,MODIS,56,6.1NRT,305.99,6.41,D
-18.67578,128.79985,341.18,1.01,1.01,2023-10-07,117,Terra,MODIS,89,6.1NRT,306.96,33.9,D
-18.67445,128.79041,338.33,1.01,1,2023-10-07,117,Terra,MODIS,87,6.1NRT,306.65,29.22,D
-18.67405,128.72305,325.04,1.01,1,2023-10-07,117,Terra,MODIS,57,6.1NRT,305.9,10.65,D
-18.67311,128.78098,339.69,1.01,1,2023-10-07,117,Terra,MODIS,88,6.1NRT,306.72,32.43,D
-18.67272,128.71364,329.44,1.01,1,2023-10-07,117,Terra,MODIS,79,6.1NRT,306.24,16.48,D
-18.67229,128.64642,317.89,1.01,1,2023-10-07,117,Terra,MODIS,51,6.1NRT,303.97,5.31,D
-18.67178,128.77155,337.69,1.01,1,2023-10-07,117,Terra,MODIS,87,6.1NRT,306.84,29.27,D
-18.67138,128.70421,332.83,1.01,1,2023-10-07,117,Terra,MODIS,83,6.1NRT,305.79,21.34,D
-18.67096,128.63702,320.35,1.01,1,2023-10-07,117,Terra,MODIS,64,6.1NRT,305.13,7.5,D
-18.67045,128.76212,337.69,1.01,1,2023-10-07,117,Terra,MODIS,87,6.1NRT,307.73,29.1,D
-18.66911,128.75269,333,1.01,1,2023-10-07,117,Terra,MODIS,83,6.1NRT,307.07,21.65,D
-18.66336,128.6478,321.97,1.01,1,2023-10-07,117,Terra,MODIS,69,6.1NRT,305.61,9.34,D
-18.64644,128.79097,335.7,1.01,1,2023-10-07,117,Terra,MODIS,85,6.1NRT,307.2,24.44,D
-18.6451,128.78154,351.03,1.01,1,2023-10-07,117,Terra,MODIS,95,6.1NRT,308.07,52.6,D
-18.64375,128.77213,346.9,1.01,1,2023-10-07,117,Terra,MODIS,93,6.1NRT,307.2,43.84,D
-18.64241,128.7627,327.05,1.01,1,2023-10-07,117,Terra,MODIS,73,6.1NRT,305.16,12.97,D
-18.63973,128.74387,326.22,1.01,1,2023-10-07,117,Terra,MODIS,35,6.1NRT,305.27,11.52,D
-18.63704,128.72504,323.5,1.01,1,2023-10-07,117,Terra,MODIS,49,6.1NRT,306.09,9.6,D
-18.6357,128.71564,320.66,1.01,1,2023-10-07,117,Terra,MODIS,34,6.1NRT,305.8,6.99,D
-18.63213,128.75464,328.5,1.01,1,2023-10-07,117,Terra,MODIS,74,6.1NRT,307.03,15.07,D
-18.45915,130.99458,327.14,1.2,1.09,2023-10-07,117,Terra,MODIS,62,6.1NRT,307.73,16.37,D
-18.44797,130.98471,334.39,1.2,1.09,2023-10-07,117,Terra,MODIS,83,6.1NRT,307.95,28.58,D
-18.43681,130.97487,327.55,1.2,1.09,2023-10-07,117,Terra,MODIS,30,6.1NRT,307.15,16.47,D
-18.42566,130.96504,331.87,1.2,1.09,2023-10-07,117,Terra,MODIS,81,6.1NRT,307.14,25.19,D
-18.42422,130.95387,323.75,1.2,1.09,2023-10-07,117,Terra,MODIS,40,6.1NRT,308.38,11.56,D
-18.41911,138.00894,326.43,3.85,1.83,2023-10-07,117,Terra,MODIS,75,6.1NRT,307.04,94.59,D
-18.40798,137.23347,321.11,3.35,1.73,2023-10-07,117,Terra,MODIS,56,6.1NRT,308.64,34.44,D
-18.40431,137.22821,322.64,3.35,1.73,2023-10-07,117,Terra,MODIS,65,6.1NRT,309.18,43.55,D
-18.35912,137.07666,324.16,3.26,1.71,2023-10-07,117,Terra,MODIS,58,6.1NRT,308.72,44.55,D
-18.35866,137.05176,339.18,3.25,1.7,2023-10-07,117,Terra,MODIS,88,6.1NRT,307.98,158.45,D
-18.35631,137.04642,338.26,3.25,1.7,2023-10-07,117,Terra,MODIS,87,6.1NRT,308.29,150.54,D
-18.34044,137.02315,329.25,3.23,1.7,2023-10-07,117,Terra,MODIS,79,6.1NRT,307.39,80.12,D
-18.31959,130.41339,328.13,1.12,1.06,2023-10-07,117,Terra,MODIS,77,6.1NRT,307.95,18.89,D
-18.31817,130.40289,354.52,1.12,1.06,2023-10-07,117,Terra,MODIS,97,6.1NRT,308.99,72.01,D
-18.31676,130.39241,333.94,1.12,1.05,2023-10-07,117,Terra,MODIS,83,6.1NRT,306.37,27.38,D
-18.31534,130.38194,324.5,1.12,1.05,2023-10-07,117,Terra,MODIS,65,6.1NRT,304.89,13.39,D
-18.31393,130.37151,359.32,1.12,1.05,2023-10-07,117,Terra,MODIS,99,6.1NRT,306.31,86.26,D
-18.31383,130.5865,328.86,1.14,1.07,2023-10-07,117,Terra,MODIS,78,6.1NRT,308.23,20.47,D
-18.31324,137.92569,322.25,3.78,1.82,2023-10-07,117,Terra,MODIS,44,6.1NRT,307.31,51.61,D
-18.31252,130.36108,342.31,1.12,1.05,2023-10-07,117,Terra,MODIS,90,6.1NRT,305.01,41.6,D
-18.31242,130.57584,325.94,1.14,1.06,2023-10-07,117,Terra,MODIS,74,6.1NRT,307.57,16.14,D
-18.30786,137.95601,323.03,3.8,1.82,2023-10-07,117,Terra,MODIS,63,6.1NRT,306.3,65.61,D
-18.30463,137.92094,331.24,3.78,1.82,2023-10-07,117,Terra,MODIS,81,6.1NRT,307.41,128.24,D
-18.297,137.92723,334.15,3.78,1.82,2023-10-07,117,Terra,MODIS,84,6.1NRT,307.21,146.84,D
-18.29406,137.18234,329.67,3.32,1.72,2023-10-07,117,Terra,MODIS,48,6.1NRT,307.72,87.19,D
-18.28841,137.92264,327.95,3.78,1.82,2023-10-07,117,Terra,MODIS,70,6.1NRT,306.57,94.27,D
-18.28078,137.92889,323.82,3.78,1.82,2023-10-07,117,Terra,MODIS,39,6.1NRT,306.23,60.66,D
-18.27921,137.15947,344.96,3.3,1.72,2023-10-07,117,Terra,MODIS,92,6.1NRT,309.32,222.29,D
-18.27602,125.7664,366.43,1.16,1.07,2023-10-07,117,Terra,MODIS,100,6.1NRT,303.43,111.09,D
-18.27584,137.15315,341.14,3.3,1.72,2023-10-07,117,Terra,MODIS,86,6.1NRT,309.74,181.59,D
-18.27432,125.75562,344.29,1.16,1.07,2023-10-07,117,Terra,MODIS,76,6.1NRT,303.26,45,D
-18.2682,125.77876,346.57,1.16,1.07,2023-10-07,117,Terra,MODIS,92,6.1NRT,294.91,49.01,D
